_id,courseId,descriptionSize,keyWord,learnerCount,lessonCount,price,productName,score,source
5c9f92f213ba61f2f0673ef4,1005717003,526,大数据,1.0,30.0,328.0,大数据Hadoop-Storm-Spark课(23),4.4,study.163.com
5c9f92f213ba61f2f0673ef6,1005718004,526,大数据,1.0,30.0,328.0,大数据Hadoop-Storm-Spark课(26),4.4,study.163.com
5c9f92f213ba61f2f0673ef8,1005720001,526,大数据,1.0,29.0,328.0,大数据Hadoop-Storm-Spark课(22),4.4,study.163.com
5c9f92f213ba61f2f0673efa,1004833005,174,数据分析,1196.0,5.0,0.0,R数据分析实战（爬虫篇）,4.4,study.163.com
5c9f92f213ba61f2f0673efc,1004859010,53,大数据,968.0,7.0,0.0,Linux操作系统（以CentOS7为例）,4.2,study.163.com
5c9f92f213ba61f2f0673efe,1004897005,58,大数据,2.0,7.0,98.0,马达金牌课-思路篇-对比分析,4.4,study.163.com
5c9f92f213ba61f2f0673f00,1004994014,167,大数据,888.0,26.0,99.0,小新Power BI课堂 3小时进阶篇,4.9,study.163.com
5c9f92f213ba61f2f0673f02,1005023003,48,大数据,159.0,21.0,9.0,HBase入门与实战,4.4,study.163.com
5c9f92f213ba61f2f0673f04,1005045005,217,数据分析,13.0,28.0,99.0,简道云基础功能及使用案例解析,4.4,study.163.com
5c9f92f213ba61f2f0673f06,1103001,45,数据分析,2357.0,41.0,129.0,Python数据分析实战,4.1,study.163.com
5c9f92f213ba61f2f0673f08,1352005,288,数据分析,59.0,28.0,129.0,R数据分析实战（统计篇）,4.6,study.163.com
5c9f92f213ba61f2f0673f0a,1714012,58,数据分析,703.0,35.0,169.0,R数据挖掘实战,4.4,study.163.com
5c9f92f213ba61f2f0673f0c,1002827011,45,数据分析,1841.0,37.0,169.0,Python数据挖掘实战,4.6,study.163.com
5c9f92f213ba61f2f0673f0e,1005704027,526,大数据,1.0,30.0,328.0,大数据Hadoop-Storm-Spark课(15),4.4,study.163.com
5c9f92f213ba61f2f0673f10,1005705028,526,大数据,1.0,25.0,328.0,大数据Hadoop-Storm-Spark课(14),4.4,study.163.com
5c9f92f213ba61f2f0673f12,1004440007,175,大数据,129.0,6.0,19.9,京东大数据赋能业务，揭秘用户画像,3.8,study.163.com
5c9f92f213ba61f2f0673f14,1004578043,302,大数据,5096.0,29.0,29.0,【大数据】,4.9,study.163.com
5c9f92f213ba61f2f0673f16,1004709009,201,大数据,971.0,12.0,0.0,Linux常用命令处理生物大数据,4.6,study.163.com
5c9f92f213ba61f2f0673f18,1004725010,138,大数据,302.0,4.0,0.0,大数据入门知识,4.5,study.163.com
5c9f92f213ba61f2f0673f1d,1003407004,22,大数据,449.0,10.0,0.0,八爪鱼采集高阶教程,4.4,study.163.com
5c9f92f213ba61f2f0673f1f,1003524011,57,大数据,2087.0,18.0,0.0,从0到1Python核心精华,4.6,study.163.com
5c9f92f213ba61f2f0673f21,1003679007,263,大数据,5.0,52.0,99.0,Flume数据采集系统(全集),4.4,study.163.com
5c9f92f213ba61f2f0673f23,1003727003,67,大数据,3609.0,14.0,0.0,MySQL数据库,2.4,study.163.com
5c9f92f213ba61f2f0673f26,1004089007,184,数据分析,7645.0,5.0,0.0,Python数据分析实战（爬虫篇）,4.3,study.163.com
5c9f92f213ba61f2f0673f28,1004090007,203,数据分析,4702.0,3.0,0.0,Python数据分析实战（MySQL篇）,4.2,study.163.com
5c9f92f213ba61f2f0673f2a,1005735001,526,大数据,1.0,31.0,328.0,大数据Hadoop-Storm-Spark课(27),4.4,study.163.com
5c9f92f213ba61f2f0673f2c,1005738059,526,大数据,1.0,27.0,328.0,大数据Hadoop-Storm-Spark课(39),4.4,study.163.com
5c9f92f213ba61f2f0673f2e,1005738062,526,大数据,1.0,30.0,328.0,大数据Hadoop-Storm-Spark课(41),4.4,study.163.com
5c9f92f213ba61f2f0673f30,1005739003,526,大数据,1.0,34.0,328.0,大数据Hadoop-Storm-Spark课(30),4.4,study.163.com
5c9f92f213ba61f2f0673f32,1005740061,526,大数据,1.0,25.0,328.0,大数据Hadoop-Storm-Spark课(34),4.4,study.163.com
5c9f92f213ba61f2f0673f34,1005741051,526,大数据,1.0,27.0,328.0,大数据Hadoop-Storm-Spark课(32),4.4,study.163.com
5c9f92f213ba61f2f0673f36,1005741060,526,大数据,1.0,15.0,328.0,大数据Hadoop-Storm-Spark课(42),4.4,study.163.com
5c9f92f213ba61f2f0673f38,1005743044,526,大数据,1.0,28.0,328.0,大数据Hadoop-Storm-Spark课(33),4.4,study.163.com
5c9f92f213ba61f2f0673f3a,1005743046,526,大数据,1.0,33.0,328.0,大数据Hadoop-Storm-Spark课(37),4.4,study.163.com
5c9f92f213ba61f2f0673f3c,1002977004,485,数据分析,270.0,52.0,129.0,R统计分析实战,4.6,study.163.com
5c9f92f213ba61f2f0673f3e,1003223001,227,大数据,138478.0,44.0,0.0,斯坦福CS231n李飞飞计算机视觉,4.9,study.163.com
5c9f92f213ba61f2f0673f40,1003227067,113,大数据,154.0,19.0,29.9,spss modeler 从入门到精通,3.7,study.163.com
5c9f92f213ba61f2f0673f42,1003289001,392,数据分析,617.0,13.0,20.0,微信小程序开发与数据分析,4.3,study.163.com
5c9f92f213ba61f2f0673f44,1003388001,389,数据分析,226.0,31.0,129.0,Python统计分析实战,4.0,study.163.com
5c9f92f213ba61f2f0673f46,1003401007,41,大数据,422.0,10.0,0.0,八爪鱼采集进阶教程,4.4,study.163.com
5c9f92f213ba61f2f0673f48,1003433004,131,大数据,3891.0,50.0,0.0,R语言实战,4.7,study.163.com
5c9f92f213ba61f2f0673f4a,1003575018,158,大数据,6974.0,21.0,0.0,2016NOMS全国运营峰会,4.6,study.163.com
5c9f92f213ba61f2f0673f4c,1003629025,62,大数据,5423.0,10.0,0.0,数据挖掘常用算法及其R编程实现,4.6,study.163.com
5c9f92f213ba61f2f0673f4e,1004776009,148,大数据,900.0,5.0,0.0,Python大数据挖掘快速入门,3.9,study.163.com
5c9f92f213ba61f2f0673f50,1004834040,207,大数据,9.0,37.0,99.0,大数据方向计算机必备知识筑基宝典,4.4,study.163.com
5c9f92f213ba61f2f0673f52,1004857018,208,大数据,155.0,6.0,0.0,大数据开发入门,4.4,study.163.com
5c9f92f213ba61f2f0673f54,1004873009,239,数据分析,15.0,64.0,499.0,大数据存储分析HADOOP框架,4.4,study.163.com
5c9f92f213ba61f2f0673f56,1004876004,120,大数据,41.0,36.0,199.0,大数据编程语言SCALA入门到精通,4.2,study.163.com
5c9f92f213ba61f2f0673f58,1004984019,216,数据分析,8.0,63.0,480.0,大数据分析学习之七天玩转SAS,4.3,study.163.com
5c9f92f213ba61f2f0673f5a,1005011002,514,大数据,13.0,15.0,199.0,hive大数据仓库实战,4.3,study.163.com
5c9f92f213ba61f2f0673f5c,1005016007,320,大数据,106.0,50.0,199.0,大数据方向Hadoop核心知识进阶宝典,4.4,study.163.com
5c9f92f213ba61f2f0673f5e,1005061001,282,大数据,8.0,16.0,199.0,大数据运维实战大乘宝典,4.1,study.163.com
5c9f92f213ba61f2f0673f60,1003997001,549,大数据,618.0,6.0,0.0,跟百度核心架构师学hadoop大数据3,4.4,study.163.com
5c9f92f213ba61f2f0673f62,1003734006,87,大数据,351.0,57.0,0.0,JAVA基础,4.4,study.163.com
5c9f92f213ba61f2f0673f64,1003735005,83,大数据,359.0,23.0,0.0,Linux基础,4.4,study.163.com
5c9f92f213ba61f2f0673f67,1003998002,549,大数据,854.0,6.0,0.0,跟百度核心架构师学hadoop大数据4,4.4,study.163.com
5c9f92f213ba61f2f0673f69,1004049103,187,大数据,5.0,59.0,898.0,2017大数据最新电信实战项目,4.4,study.163.com
5c9f92f213ba61f2f0673f6b,1004095070,149,大数据,5.0,1.0,0.0,Linux基础和大数据Hadoop课程概述,4.4,study.163.com
5c9f92f213ba61f2f0673f6d,1004120082,163,数据分析,340.0,4.0,0.0,大数据分析师,4.4,study.163.com
5c9f92f213ba61f2f0673f6f,1004179026,129,大数据,148.0,5.0,0.0,30分钟看懂大数据缘何轻松年薪30W,4.4,study.163.com
5c9f92f213ba61f2f0673f71,1004179066,166,大数据,1.0,65.0,496.0,大数据分布式基础架构 -Hadoop详解,4.4,study.163.com
5c9f92f213ba61f2f0673f73,1004181072,88,大数据,12.0,63.0,496.0,大数据仓库—Hive 详解,4.4,study.163.com
5c9f92f213ba61f2f0673f75,1004209011,300,大数据,421.0,8.0,0.0,转行大数据全套Hadoop基础教程,4.4,study.163.com
5c9f92f213ba61f2f0673f77,1000004006,0,数据分析,,,0.0,算法设计与分析之大数据算法篇,4.3,study.163.com
5c9f92f213ba61f2f0673f79,1000059000,0,大数据,,,199.0,大数据与物联网,4.3,study.163.com
5c9f92f213ba61f2f0673f7b,1000077002,0,大数据,,,540.0,大数据进阶（上）,4.3,study.163.com
5c9f92f213ba61f2f0673f7d,2001161002,0,大数据,,,500.0,大数据实战（上）,4.3,study.163.com
5c9f92f213ba61f2f0673f7f,2001201010,0,数据分析,,,100.0,大数据分析期末考试,4.3,study.163.com
5c9f932213ba61f2f0673fe5,1005206039,362,大数据,2.0,19.0,57.0,大数据之HDFS/Hadoop集群管理,4.4,study.163.com
5c9f932213ba61f2f0673fe7,1005227032,317,大数据,35.0,12.0,39.0,大数据全文检索之solr,4.4,study.163.com
5c9f932213ba61f2f0673fe9,1005268039,40,大数据,52.0,20.0,299.0,大数据带你飞之抖音营销,4.4,study.163.com
5c9f932213ba61f2f0673feb,1005288002,194,大数据,337.0,44.0,0.0,最适合小白入门大数据的Python,4.4,study.163.com
5c9f932213ba61f2f0673fee,1005452014,80,大数据,59.0,6.0,0.0,艺恩沙龙：大数据解读影院市场,4.4,study.163.com
5c9f932213ba61f2f0674016,1005458001,557,大数据,19.0,104.0,399.0,Spark大数据基础【Pyspark2.3】,4.4,study.163.com
5c9f932213ba61f2f0674023,1002887002,506,大数据,71009.0,52.0,0.0,大数据技术原理与应用,4.9,study.163.com
5c9f932213ba61f2f0674025,1002971006,118,大数据,202.0,8.0,30.0,Office插件高效大数据处理,4.4,study.163.com
5c9f932213ba61f2f0674027,1003003001,147,大数据,10549.0,9.0,0.0,Hadoop大数据开发（普及型）,4.8,study.163.com
5c9f932213ba61f2f0674029,1003120012,336,大数据,1.0,4.0,1790.0,大数据时代中国连锁健身俱乐部经营管理,4.4,study.163.com
5c9f932213ba61f2f067402b,1003128012,205,大数据,4.0,37.0,5999.0,Hadoop大数据开发,4.5,study.163.com
5c9f932213ba61f2f067402d,1003266008,491,大数据,34.0,129.0,899.0,Hadoop大数据从入门到精通,4.6,study.163.com
5c9f932213ba61f2f0674057,1003283029,148,数据分析,1183.0,1.0,0.0,大数据时代---企业对人才的需求解读,4.3,study.163.com
5c9f932213ba61f2f0674059,1003592013,211,大数据,4885.0,12.0,0.0,大数据系列免费视频教程,4.7,study.163.com
5c9f932213ba61f2f067405b,1003676067,50,大数据,8.0,3.0,19.0,HBase集群安装部署_大数据基础入门,4.4,study.163.com
5c9f932213ba61f2f067405d,1003775023,157,数据分析,10.0,51.0,39.99,POWER BI 大数据审计分析,4.2,study.163.com
5c9f932213ba61f2f06740c4,2001302010,0,大数据,,,100.0,实战：网易大数据内部创业从0到1,4.3,study.163.com
5c9f932213ba61f2f06740c6,2001353001,0,大数据,,,400.0,大数据技术概论,4.3,study.163.com
5c9f932213ba61f2f06740c8,2001367000,0,大数据,,,0.0,《大数据开发工程师(Spark)》体验课,4.3,study.163.com
5c9f932213ba61f2f06740ca,557001,217,大数据,4286.0,11.0,0.0,大数据技术下的新商业模式,3.2,study.163.com
5c9f932213ba61f2f06740cc,748009,281,大数据,12559.0,5.0,0.0,大数据概论,4.4,study.163.com
5c9f932213ba61f2f06740ce,984030,109,大数据,5.0,5.0,39.0,管理课程：用大数据思维进行人力资源管理,4.4,study.163.com
5c9f932213ba61f2f06740f5,1030002,538,大数据,18269.0,10.0,0.0,【简快阅读26】《大数据时代》,4.3,study.163.com
5c9f932213ba61f2f06740f7,1036006,338,大数据,51085.0,14.0,0.0,对话大数据,4.2,study.163.com
5c9f932213ba61f2f06740f9,1056008,236,数据分析,1550.0,8.0,0.0,地产行业大数据分析实战操作,3.6,study.163.com
5c9f932213ba61f2f06740fb,1495003,123,大数据,3578.0,9.0,0.0,大数据应用开发基础课,4.6,study.163.com
5c9f932213ba61f2f06740fd,1507003,374,大数据,10.0,45.0,320.0,Spark大数据实战,4.2,study.163.com
5c9f932213ba61f2f06740ff,1613001,389,大数据,239.0,32.0,25.0,Hadoop大数据实践第二版,4.4,study.163.com
5c9f932413ba61f2f0674149,1005697001,167,大数据,968.0,4.0,0.0,Spark大数据微专业直播课,4.5,study.163.com
5c9f932413ba61f2f067414b,1005703029,526,大数据,1.0,30.0,328.0,大数据Hadoop-Storm-Spark课(12),4.4,study.163.com
5c9f932413ba61f2f067414d,1005707021,526,大数据,1.0,25.0,328.0,大数据Hadoop-Storm-Spark课(13),4.4,study.163.com
5c9f932413ba61f2f067414f,1005708004,80,大数据,1.0,37.0,199.0,大数据Hadoop基础入门到高级精通,4.4,study.163.com
5c9f932413ba61f2f0674151,1005710027,526,大数据,1.0,26.0,328.0,大数据Hadoop-Storm-Spark课(17),4.4,study.163.com
5c9f932413ba61f2f0674153,1005713002,526,大数据,1.0,31.0,328.0,大数据Hadoop-Storm-Spark课(19),4.4,study.163.com
5c9f932413ba61f2f0674155,1005713008,526,大数据,1.0,28.0,328.0,大数据Hadoop-Storm-Spark课(24),4.4,study.163.com
5c9f932413ba61f2f0674157,1005715002,526,大数据,1.0,31.0,328.0,大数据Hadoop-Storm-Spark课(21),4.4,study.163.com
5c9f932413ba61f2f0674159,1005721003,526,大数据,1.0,30.0,328.0,大数据Hadoop-Storm-Spark课(25),4.4,study.163.com
5c9f933213ba61f2f067422d,1005759003,199,数据分析,17.0,10.0,0.01,大数据之ES详解及分析专题,4.4,study.163.com
5c9f933213ba61f2f067422f,1005765008,188,大数据,0.0,16.0,198.0,大数据前端利器Echarts图表详解,4.4,study.163.com
5c9f933213ba61f2f0674231,1005788005,472,大数据,2.0,9.0,269.0,大数据应用与审贷建模,4.4,study.163.com
5c9f933213ba61f2f0674233,1005789035,275,大数据,18.0,4.0,0.01,大数据之Spark概念,3.9,study.163.com
5c9f933213ba61f2f0674235,1005793010,222,大数据,13.0,5.0,0.01,大数据之任务调度,4.4,study.163.com
5c9f933213ba61f2f0674237,1005832025,118,大数据,2.0,6.0,19.0,大数据之Flume,4.4,study.163.com
5c9f933213ba61f2f0674239,1005845005,175,大数据,1.0,5.0,9.99,大数据全栈开发工程师（一）,4.4,study.163.com
5c9f933213ba61f2f0674272,1005854005,208,大数据,105.0,9.0,0.01,大数据之海量日志收集利器-Flume,4.4,study.163.com
5c9f933213ba61f2f0674274,1005869076,149,大数据,513.0,6.0,0.0,大数据基础入门（hadoop+hive）,4.4,study.163.com
5c9f933213ba61f2f0674276,1005927008,416,大数据,3.0,7.0,69.0,大数据时代的法律问题与解决对策,4.4,study.163.com
5c9f933213ba61f2f0674279,1005973010,119,大数据,3.0,11.0,2.0,大数据技术基础理论,4.4,study.163.com
5c9f933213ba61f2f06742b0,1005996015,186,大数据,11.0,9.0,19.0,大数据需要学什么，怎么学？,4.4,study.163.com
5c9f933213ba61f2f06742b2,1006084104,61,大数据,70.0,46.0,23.0,Linux集群及大数据云计算运维,4.6,study.163.com
5c9f933213ba61f2f06742b4,1006141029,104,大数据,1.0,42.0,399.0,大数据第10期,4.4,study.163.com
5c9f933213ba61f2f06742b6,1006221019,378,大数据,65.0,11.0,0.0,跟百度大数据架构师学spark,4.4,study.163.com
5c9f933213ba61f2f06742b8,1006290033,525,大数据,1.0,47.0,29.9,大数据--第一阶段linux和高并发,4.4,study.163.com
5c9f933213ba61f2f06742ba,1006291021,97,大数据,1.0,25.0,219.0,大数据系列（6）：MapReduce,4.4,study.163.com
5c9f933213ba61f2f06742bc,1006292013,97,大数据,2.0,7.0,89.0,大数据系列（9）：Pig,4.4,study.163.com
5c9f933213ba61f2f06742be,1006292015,97,大数据,1.0,13.0,159.0,大数据系列（19）：Spark Core,4.4,study.163.com
5c9f933313ba61f2f06742f6,1006293018,97,大数据,1.0,19.0,79.0,大数据系列(18):Scala函数式编程,4.4,study.163.com
5c9f933313ba61f2f06742f8,1006294013,97,大数据,1.0,16.0,159.0,大数据系列（15）：Storm,4.4,study.163.com
5c9f933313ba61f2f06742fa,1006295018,97,大数据,1.0,11.0,109.0,大数据系列（12）：集群HA,4.4,study.163.com
5c9f933313ba61f2f06742fc,1006295021,97,大数据,1.0,15.0,129.0,大数据系列（22）SparkStreaming,4.4,study.163.com
5c9f933313ba61f2f06742fe,1006296015,97,大数据,1.0,7.0,69.0,大数据系列（13）：MemCached,4.4,study.163.com
5c9f933313ba61f2f0674300,1006297007,97,大数据,1.0,11.0,109.0,大数据系列（7）：HBase,4.4,study.163.com
5c9f933313ba61f2f0674302,1006297009,97,大数据,1.0,12.0,59.0,大数据系列(17)：Scala面向对象,4.4,study.163.com
5c9f933313ba61f2f0674304,1006298019,97,大数据,4.0,4.0,9.0,大数据系列（11）：HUE,4.4,study.163.com
5c9f933313ba61f2f0674324,1005736058,526,大数据,1.0,29.0,328.0,大数据Hadoop-Storm-Spark课(35),4.4,study.163.com
5c9f933313ba61f2f0674341,1005737051,526,大数据,1.0,29.0,328.0,大数据Hadoop-Storm-Spark课(36),4.4,study.163.com
5c9f933313ba61f2f0674343,1005738001,526,大数据,1.0,25.0,328.0,大数据Hadoop-Storm-Spark课(28),4.4,study.163.com
5c9f933313ba61f2f0674345,1005738054,54,大数据,25.0,6.0,0.0,大数据前篇,4.4,study.163.com
5c9f933313ba61f2f0674347,1005740057,526,大数据,1.0,26.0,328.0,大数据Hadoop-Storm-Spark课(31),4.4,study.163.com
5c9f933313ba61f2f0674349,1005740066,526,大数据,1.0,29.0,328.0,大数据Hadoop-Storm-Spark课(40),4.4,study.163.com
5c9f933313ba61f2f067434b,1005741001,526,大数据,1.0,26.0,328.0,大数据Hadoop-Storm-Spark课(29),4.4,study.163.com
5c9f933313ba61f2f067434d,1005743047,526,大数据,1.0,33.0,328.0,大数据Hadoop-Storm-Spark课(38),4.4,study.163.com
5c9f933313ba61f2f067434f,1005750007,149,大数据,3.0,4.0,19.0,大数据之Pig和Sqoop,4.4,study.163.com
5c9f933313ba61f2f067436b,1005767003,526,大数据,1.0,31.0,328.0,大数据Hadoop-Storm-Spark课(43),4.4,study.163.com
5c9f933313ba61f2f067436d,1005767007,188,大数据,0.0,20.0,198.0,大数据前端可视化利器Echarts,4.4,study.163.com
5c9f933313ba61f2f067436f,1005783027,15,大数据,48.0,1.0,0.0,大数据导论,4.4,study.163.com
5c9f933313ba61f2f0674371,1005797008,275,数据分析,100.0,6.0,0.01,大数据分析引擎IMPALA,4.4,study.163.com
5c9f933313ba61f2f0674373,1005797026,188,大数据,14.0,19.0,9.9,Cloudera 5.x企业大数据监控课程,4.4,study.163.com
5c9f933313ba61f2f0674375,1005811021,205,大数据,134.0,5.0,0.01,大数据之机器学算法基础,3.8,study.163.com
5c9f934213ba61f2f067440b,1208907807,207,数据分析,104.0,25.0,0.0,大数据分析Mapreduce入门视频,4.4,study.163.com
5c9f934213ba61f2f067440d,1208911802,207,机器学习,1.0,37.0,8000.0,大数据机器学习深度讲解课程视频,4.4,study.163.com
5c9f934213ba61f2f067440f,1208957813,59,数据分析,45.0,1.0,0.0,大数据分析,4.4,study.163.com
5c9f934213ba61f2f0674411,1004529007,171,大数据,228.0,40.0,108.0,【企业级】CDH构建大数据平台,4.8,study.163.com
5c9f934213ba61f2f0674413,1004639007,149,大数据,79.0,3.0,0.0,大数据快速精通Html视频教程,4.8,study.163.com
5c9f934213ba61f2f0674415,1004643004,149,大数据,104.0,3.0,0.0,大数据快速精通Java课程视频,4.7,study.163.com
5c9f934213ba61f2f0674417,1004652002,149,大数据,418.0,3.0,0.0,大数据spark快速精通课程视频,4.6,study.163.com
5c9f934213ba61f2f0674430,1004043006,547,大数据,1072.0,160.0,599.0,【企业级】大数据项目实战,4.9,study.163.com
5c9f934213ba61f2f0674432,748018,225,大数据,17187.0,13.0,0.0,大数据入门基础教程,4.0,study.163.com
5c9f934213ba61f2f0674434,1003292038,180,大数据,2526.0,6.0,0.0,大数据时代的机遇与挑战,4.2,study.163.com
5c9f934213ba61f2f0674436,1003676056,160,数据分析,4.0,66.0,299.0,大数据分析引擎实战,4.4,study.163.com
5c9f937613ba61f2f06745b4,1005274007,566,机器学习,41.0,32.0,199.0,人工智能机器学习-分类算法,4.5,study.163.com
5c9f937613ba61f2f06745b6,1005275008,589,深度学习,101.0,16.0,259.0,人工智能深度学习-目标检测分割,4.2,study.163.com
5c9f937613ba61f2f06745b8,1005279019,600,人工智能,20.0,28.0,99.0,人工智能Python-零基础入门,4.2,study.163.com
5c9f937613ba61f2f06745ba,1005280004,343,人工智能,44.0,23.0,199.0,人工智能数学基础03：最优化,4.2,study.163.com
5c9f937613ba61f2f06745bc,1005280008,564,深度学习,38.0,18.0,199.0,人工智能深度学习-神经网络进阶,4.4,study.163.com
5c9f937613ba61f2f06745be,1005282002,503,机器学习,26.0,11.0,69.0,人工智能机器学习02-回归算法,4.4,study.163.com
5c9f937613ba61f2f06745c0,1005282008,537,人工智能,17.0,20.0,99.0,人工智能Python：数据库,4.4,study.163.com
5c9f937613ba61f2f06745c2,1005303004,44,人工智能,223.0,20.0,299.0,Python 人工智能经典案例合集,4.6,study.163.com
5c9f937613ba61f2f06745c4,1005317012,354,机器学习,21.0,19.0,99.0,人工智能机器学习06-数据降维,4.4,study.163.com
5c9f937613ba61f2f06745d8,1005323020,353,机器学习,24.0,26.0,159.0,人工智能机器学习05-聚类算法,4.4,study.163.com
5c9f937f13ba61f2f067467f,1005650024,203,人工智能,46.0,3.0,0.0,2018暑期科研营--人工智能,4.4,study.163.com
5c9f937f13ba61f2f0674683,1004387004,142,人工智能,1639.0,21.0,0.0,人工智能（AI）实战工程师,4.6,study.163.com
5ca04e2413ba61f2f0676ff0,1003599014,424,深度学习,1139.0,53.0,345.0,深度学习入门视频课程,4.8,study.163.com
5ca04e2413ba61f2f0676ff2,1003674061,153,深度学习,489.0,15.0,89.0,深度学习项目实战-对抗生成网络,4.6,study.163.com
5ca04e2413ba61f2f0676ff6,1003802020,166,深度学习,536.0,17.0,128.0,深度学习项目实战-人脸检测,4.5,study.163.com
5ca04e2413ba61f2f0676ff8,1004077021,46,深度学习,132.0,5.0,0.0,深度学习公开课,4.4,study.163.com
5ca04e2413ba61f2f0676ffa,1004229002,457,深度学习,8611.0,10.0,0.0,硅谷技术大牛带你入门深度学习,4.8,study.163.com
5ca04e2413ba61f2f0676ffc,2001391005,0,深度学习,,,500.0,深度学习框架II：Keras,4.3,study.163.com
5ca04e2413ba61f2f0676ffe,2001396000,0,深度学习,,,0.0,深度学习应用开发TensorFlow实践,4.3,study.163.com
5ca04e2413ba61f2f0677000,2001397005,0,深度学习,,,0.0,深度学习工程师（实战）体验课,4.3,study.163.com
5ca04e2413ba61f2f0677002,2001400002,0,深度学习,,,800.0,深度学习在文本数据上的应用,4.3,study.163.com
5ca04e2413ba61f2f0677004,2001401001,0,深度学习,,,800.0,深度学习在时间序列数据上的应用,4.3,study.163.com
5ca04e2413ba61f2f0677006,1209071807,572,深度学习,121.0,4.0,0.0,2018 秋季CS294-112深度强化学习,4.4,study.163.com
5ca04e2413ba61f2f0677008,1005422014,58,深度学习,2.0,30.0,188.0,股票学习之看盘要深度了解K线,4.4,study.163.com
5ca04e2413ba61f2f067700c,1006356023,296,深度学习,530.0,80.0,588.0,拼多多新手零基础 小白更新课程,4.6,study.163.com
5ca04e2413ba61f2f067700e,1005167033,555,深度学习,226.0,21.0,95.0,TensorFlow实用课程,4.6,study.163.com
5ca04e2413ba61f2f0677012,1005778001,261,深度学习,88.0,30.0,128.0,通俗易懂的TensorFlow,4.3,study.163.com
5ca04e2413ba61f2f0677014,1006246013,413,深度学习,5.0,5.0,59.0,机智过人-GAN就可以,4.4,study.163.com
5ca04e2413ba61f2f0677016,1005319006,213,机器学习,3170.0,28.0,0.0,通俗易懂的深度学习-机器学习,4.8,study.163.com
5ca04e2413ba61f2f0677018,1209160826,231,深度学习,1.0,12.0,38.0,手把手深度学习：卷积一维预测,4.4,study.163.com
5ca04e2413ba61f2f067701a,1005703030,574,深度学习,2343.0,13.0,0.0,深度学习-GAN专题代码复现,4.8,study.163.com
5ca04e2413ba61f2f067701c,1005022007,211,深度学习,8964.0,13.0,0.0,深度学习数学基础,4.7,study.163.com
5ca04e2413ba61f2f067701e,1005023019,387,深度学习,16924.0,29.0,0.0,深度学习基础课程,4.8,study.163.com
5ca04e2413ba61f2f0677020,1005673004,410,深度学习,162.0,18.0,599.0,深度学习-GAN专题论文研读,4.8,study.163.com
5ca04e2413ba61f2f0677022,1005741025,506,机器学习,39.0,17.0,39.0,机器学习和深度学习基础教程,4.8,study.163.com
5ca04e2413ba61f2f0677024,1006019206,114,数据分析,7.0,159.0,34.0,Python机器学习深度学习数据分析,4.4,study.163.com
5ca04e2413ba61f2f0677026,1006178006,283,机器学习,2.0,24.0,19.0,分布式爬虫机器学习深度学习,4.4,study.163.com
5ca04e2413ba61f2f0677028,1004313014,534,深度学习,13.0,4.0,138.0,解析：深度学习中的表示学习,4.4,study.163.com
5ca04e2413ba61f2f067702a,2001401004,0,深度学习,,,800.0,深度学习与强化学习的应用,4.3,study.163.com
5ca04e2413ba61f2f067702c,1006390023,269,机器学习,155.0,45.0,0.0,机器学习_深度学习_入门经典,4.6,study.163.com
5ca04e2413ba61f2f067702f,1209186804,464,深度学习,1.0,19.0,20.0,深度学习之实战TensorFlow入门,4.4,study.163.com
5ca04e2413ba61f2f0677031,1005768015,214,深度学习,1.0,74.0,799.0,手把手教你用Python实践深度学习,4.4,study.163.com
5ca04e2413ba61f2f0677033,1005978012,303,深度学习,30.0,9.0,499.0,PyTorch上的深度学习-NLP,4.6,study.163.com
5ca04e2413ba61f2f0677037,1006189095,166,深度学习,274.0,26.0,88.0,深度学习快速入门,4.5,study.163.com
5ca04e2413ba61f2f0677039,1006192071,430,深度学习,4.0,18.0,199.0,深度学习框架之Caffe,4.4,study.163.com
5ca04e2413ba61f2f067703b,1006235011,86,深度学习,4.0,15.0,199.0,神经网络与深度学习,4.4,study.163.com
5ca04e2413ba61f2f067703d,1006307008,108,深度学习,1062.0,5.0,0.0,《深度学习》花书训练营直播间,4.9,study.163.com
5ca04e2413ba61f2f067703f,1006362078,227,深度学习,162.0,8.0,0.0,麻省理工深度学习和自动驾驶课程,4.4,study.163.com
5ca04e2413ba61f2f0677041,1006417004,206,深度学习,1.0,55.0,1499.0,自然语言处理深度学习顶级实战课,4.4,study.163.com
5ca04e2413ba61f2f0677043,1006482002,317,深度学习,1.0,19.0,899.0,从官方例程深度学习海思SDK及API,4.4,study.163.com
5ca04e2413ba61f2f0677045,1006498023,356,深度学习,52.0,15.0,398.0,深度学习算法实战教程,4.6,study.163.com
5ca04e2413ba61f2f0677048,1209158810,534,深度学习,60.0,31.0,188.0,Photoshop深度学习不同抠图技巧,4.6,study.163.com
5ca04e2413ba61f2f067704e,1003587001,165,深度学习,542.0,13.0,128.0,深度学习框架Caffe入门课程,4.5,study.163.com
5ca04e2413ba61f2f0677050,1003606092,275,深度学习,1561.0,44.0,298.0,深度学习-Tensorflow实战课程,4.7,study.163.com
5ca04e2413ba61f2f0677052,2001281002,0,深度学习,,,0.0,神经网络和深度学习,4.3,study.163.com
5ca04e2413ba61f2f0677054,2001325007,0,深度学习,,,380.0,深度学习基础,4.3,study.163.com
5ca04e2413ba61f2f0677056,2001390005,0,深度学习,,,400.0,深度学习基础,4.3,study.163.com
