_id,courseId,descriptionSize,keyWord,learnerCount,productDifficultyLevel,productName,score,source,time
5c9fbabf13ba61f2f0675574,course~OpMk9L5nEeepKw4CZoGWJA,115,big data,5093.0,Intermediate,Getting Started With Application Development,4.471304347826087,coursera.org,7.0
5ca0229a13ba61f2f06760bb,course~pls4yytZEeigsxKfhos0rA,371,big data,1512.0,Beginner,Intelligence Tools for the Digital Age,4.473684210526316,coursera.org,9.0
5ca022ad13ba61f2f06760c5,course~dgVe7vcFEee5QAoaLNzYmg,284,big data,1157.0,Intermediate,Multivariate and Geographical Data Analysis,4.333333333333333,coursera.org,25.0
5ca022dd13ba61f2f06760e2,course~sxQd3zI6EeWtEArDRuZAUQ,752,big data,11796.0,Mixed,Communicating Data Science Results,3.568,coursera.org,11.0
5ca022ec13ba61f2f06760ea,course~9QkSLTXREemXORL4USiTDg,575,big data,53.0,Beginner,Security and Privacy for Big Data - Part 2,4.0,coursera.org,5.0
5ca0230713ba61f2f06760f7,course~MyAqh28OEeaixgoUiWw-cQ,352,big data,742.0,Mixed,Advanced Business Analytics Capstone,4.5,coursera.org,19.0
5ca0231013ba61f2f06760fc,course~xZhEKTj6Eei9dA6pYgVc7g,422,big data,185.0,Beginner,Teaching Impacts of Technology: Relationships,,coursera.org,12.0
5ca0233c13ba61f2f0676111,course~CQsoVOSeEeWpUQ6vdoq9ZQ,100,big data,346.0,Mixed,Cloud Computing Project,4.533333333333333,coursera.org,18.0
5ca0234313ba61f2f0676115,course~tsFr5DeHEeWXuQopUhAqaw,289,big data,5636.0,Mixed,Demand management: Breaking down today’s commercial silos,4.715846994535519,coursera.org,16.0
5ca0237713ba61f2f067612f,s12n~Nm668VLuEeeSiQ7iX8PDyA,111,big data,32687.0,Intermediate,Architecting with Google Cloud Platform,4.667068159274479,coursera.org,
5ca0238613ba61f2f0676137,course~lJq1w_eLEeWVVBJOyMKIHw,201,big data,182.0,Beginner,Bioinformatics Capstone: Big Data in Biology,4.615384615384615,coursera.org,16.0
5ca0239f13ba61f2f0676143,course~wWT4VmIlEeWLAgpGjz1Btw,434,big data,203.0,Mixed,Análisis de Datos - Proyecto Final,4.333333333333333,coursera.org,8.0
5ca023a713ba61f2f0676148,course~q6P-8ed8EeSglCIACzUL2A,238,big data,19208.0,Mixed,Energy 101: The Big Picture,4.302961275626424,coursera.org,14.0
5ca023b813ba61f2f0676150,course~z6SlE84yEeez2xJ6XwmxyA,257,big data,526.0,Intermediate,Big Data Tools,,coursera.org,13.0
5ca023d913ba61f2f067615e,course~K1v0zPXmEei6kRJSOEd04A,45,big data,14.0,Mixed,مقدمة عن البيانات الضخمة,,coursera.org,13.0
5ca023dd13ba61f2f0676161,course~qF20_N8YEeSg1CIAC5NHJw,226,big data,4227.0,Beginner,Music's Big Bang: The Genesis of Rock 'n' Roll,4.642857142857143,coursera.org,12.0
5ca0240c13ba61f2f0676176,course~9p1NWzJzEeWFJhJQP1CW-Q,291,big data,19247.0,Beginner,World Design for Video Games,4.376494023904383,coursera.org,11.0
5ca0241b13ba61f2f067617e,s12n~X5oFHimAEeWD1yIAC5XJbg,864,big data,,Beginner,Emerging Technologies: From Smartphones to IoT to Big Data,,coursera.org,
5ca0242e13ba61f2f0676190,course~1AOj5h1WEeaSjBI-YFKkww,703,big data,3069.0,Beginner,"Easing the burden of obesity, diabetes and cardiovascular disease",4.428571428571429,coursera.org,13.0
5ca0256313ba61f2f0676247,s12n~3-NBikXzEeWwQw6izX918Q,516,ai,195032.0,Beginner,Java Programming and Software Engineering Fundamentals,4.584793332199354,coursera.org,
5ca0256d13ba61f2f067624d,course~2NULnOvKEeWtYRLS6TLjGQ,425,ai,20883.0,Mixed,Cluster Analysis in Data Mining,4.357954545454546,coursera.org,16.0
5ca0257013ba61f2f067624f,s12n~GAa2DkahEeWGYgrxbG8BSw,990,ai,213811.0,Intermediate,Object Oriented Java Programming: Data Structures and Beyond,4.726046954314721,coursera.org,
5ca0257e13ba61f2f067625c,course~zfksZy_FEeWWqBIFfWmDPQ,552,ai,47464.0,Mixed,Data Manipulation at Scale: Systems and Algorithms,4.286350148367952,coursera.org,21.0
5ca0258113ba61f2f0676260,s12n~R_qPtn3yEee77xLkt23avA,601,ai,128162.0,Beginner,Object Oriented Programming in Java,4.612244897959184,coursera.org,
5ca0258a13ba61f2f0676266,course~qqRBbiEREeW5Rwo0txKkgQ,376,ai,13171.0,Mixed,Hardware Security,4.003389830508475,coursera.org,14.0
5ca0258e13ba61f2f0676268,s12n~FTXassFVEeWsLRKfHbzppQ,573,ai,81416.0,Intermediate,Cybersecurity,4.467768595041322,coursera.org,
5ca0259713ba61f2f067626e,course~jFdogKV2EeSpMCIAC1EMBg,1208,ai,15118.0,Mixed,"Networks: Friends, Money, and Bytes",4.769230769230769,coursera.org,11.0
5ca025a613ba61f2f0676277,course~n0T9TqfoEeiOBg4NgBalFA,564,ai,84.0,Mixed,Cognición encarnada,,coursera.org,
5ca025aa13ba61f2f067627b,course~nymnhGMNEeWMMg7wwTZV_Q,468,ai,35716.0,Mixed,Control of Mobile Robots,4.823218997361478,coursera.org,21.0
5ca025c313ba61f2f067628e,s12n~Q7ft0KTtEeWVehLHxyUMyQ,96,ai,666507.0,Beginner,Data Science,4.522388594354492,coursera.org,
5ca025c613ba61f2f0676292,course~dB1qehnoEeWwrBKfKrqlSQ,387,ai,50072.0,Beginner,Java Programming: Principles of Software Design,4.628808864265928,coursera.org,21.0
5ca025d413ba61f2f0676298,course~iSxVEG07EeW3YxLB1q9I2w,513,ai,315440.0,Mixed,The Data Scientist’s Toolbox,4.52587890625,coursera.org,8.0
5ca025da13ba61f2f067629c,course~73wUyhqPEeWwrBKfKrqlSQ,525,ai,45810.0,Intermediate,Mastering the Software Engineering Interview,4.567264573991031,coursera.org,13.0
5ca025ef13ba61f2f06762a7,course~PSEwHfR7EeiZnQr4YTIUOA,469,ai,2240.0,Intermediate,The Introduction to Quantum Computing,4.368421052631579,coursera.org,21.0
