_id,courseId,descriptionSize,keyWord,learnerCount,lessonCount,num_reviews,price,productDifficultyLevel,productName,published_time,score,source,time
5ca03de613ba61f2f0676be2,119232,85,big data,15,6,3,$24.99,Intermediate Level,Las nuevas Enterprise Applications: obtén todo su partido,2013-11-15T13:31:43Z,3.28341,udemy.com,1.5 hours
5ca03de613ba61f2f0676be4,1490736,502,big data,433,42,167,$199.99,All Levels,informatica PowerCenter : ETL [BI] de A à Z [En Français],2018-01-30T22:36:34Z,4.59587,udemy.com,8.5 hours
5ca03de613ba61f2f0676be6,1507096,294,big data,954,36,238,$199.99,All Levels,Data science :  Machine Learning et Python,2018-03-06T17:14:10Z,4.01865,udemy.com,5 hours
5ca03de613ba61f2f0676be8,2144698,377,big data,2,19,0,$44.99,Intermediate Level,赵强老师：BigData 电商大数据项目实战(Hadoop+Spark)系列课程（4）,2019-01-12T04:36:35Z,0.0,udemy.com,6.5 hours
5ca03de613ba61f2f0676bea,2144658,250,big data,2,15,0,$39.99,Intermediate Level,赵强老师：BigData 电商大数据项目实战(Hadoop+Spark)系列课程（3）,2019-01-12T04:35:48Z,0.0,udemy.com,4 hours
5ca03de613ba61f2f0676bec,2144786,143,big data,2,5,0,$19.99,Expert Level,赵强老师：BigData 电商大数据项目实战(Hadoop+Spark)系列课程（6）,2019-01-12T04:38:59Z,0.0,udemy.com,2.5 hours
5ca03de613ba61f2f0676bee,1820244,2139,big data,2660,367,134,$199.99,Beginner Level,R ile Veri Bilimi ve Machine Learning,2019-01-26T15:32:06Z,4.70234,udemy.com,35.5 hours
5ca03de613ba61f2f0676bf0,1700846,236,big data,389,49,63,$104.99,All Levels,Tableau 10: Visuelle Datenanalyse für die Data Science,2018-06-11T11:25:49Z,4.34621,udemy.com,4 hours
5ca03de613ba61f2f0676bf2,2174442,189,big data,0,19,0,$129.99,All Levels,Curso SAP BIG DATA Iniciante + 90 Dias de Acesso SAP,2019-02-22T18:30:27Z,0.0,udemy.com,3 hours
5ca03dea13ba61f2f0676bfe,1792266,76,big data,109,24,16,$49.99,Intermediate Level,Introducción a los microservicios para Data Science,2018-07-26T20:40:42Z,4.12349,udemy.com,1.5 hours
5ca03dea13ba61f2f0676c00,633198,148,big data,453,18,42,$19.99,Beginner Level,Tutorial práctico de XML: Crea y Valida Documentos XML,2016-01-25T17:25:06Z,3.82494,udemy.com,2.5 hours
5ca03dea13ba61f2f0676c02,1622006,480,big data,1688,69,223,$79.99,Beginner Level,【世界で2万人が受講】JavaScriptエンジニアのためのES6完全ガイド,2018-07-23T21:57:17Z,4.38559,udemy.com,8 hours
5ca03dea13ba61f2f0676c04,1804742,60,big data,1957,7,133,Free,Beginner Level,"Pentaho, infinitas possibilidades",2018-07-26T17:58:52Z,3.99357,udemy.com,1 hour
5ca03dea13ba61f2f0676c06,1762984,60,big data,1853,6,159,Free,Beginner Level,Instalando e Configurando a solução de BA Hitachi Pentaho,2018-06-29T15:35:55Z,4.14367,udemy.com,1 hour
5ca03dea13ba61f2f0676c08,2029268,112,big data,7,5,1,$34.99,Intermediate Level,赵强老师：大数据从入门到精通系列课程 03,2018-11-21T14:52:05Z,5.0,udemy.com,2 hours
5ca03dea13ba61f2f0676c0a,1364804,592,big data,11938,99,3394,$199.99,All Levels,Python 3 COMPLETO - Do iniciante ao avançado!,2018-04-09T21:52:57Z,4.327,udemy.com,10 hours
5ca03dea13ba61f2f0676c0c,1620090,588,big data,1307,116,316,$199.99,All Levels,Python : Analyse et Visualisation de Données (Data Science),2018-03-30T15:41:27Z,4.53662,udemy.com,10 hours
5ca03dea13ba61f2f0676c0e,2030142,111,big data,1583,12,48,$199.99,All Levels,Data Science - Les Applications Dans le Domaine des Affaires,2018-11-21T00:46:01Z,4.54471,udemy.com,2 hours
5ca03dea13ba61f2f0676c10,1180708,430,big data,3446,120,840,$194.99,Beginner Level,Python : Formation complète pour débutant (cas réels inclus),2017-06-19T16:53:31Z,4.58131,udemy.com,7 hours
5ca03dea13ba61f2f0676c12,1941726,478,big data,407,68,50,$159.99,All Levels,Programmer en Python pour la Data Science de A à Z,2018-12-10T18:56:10Z,4.64676,udemy.com,8 hours
5ca03dea13ba61f2f0676c14,1302260,265,big data,1564,43,402,$94.99,Beginner Level,Web Scraping et APIs Scraping en Python (Cas réels inclus),2017-07-28T04:20:30Z,4.71907,udemy.com,4.5 hours
5ca03dea13ba61f2f0676c16,2241490,74,big data,893,7,10,$199.99,All Levels,Data Science - Les Applications Dans le Domaine Financier,2019-03-01T17:47:03Z,4.42383,udemy.com,1 hour
5ca03dea13ba61f2f0676c18,1515838,438,big data,617,55,183,$199.99,All Levels,Django: Python | le développement web du débutant à l'expert,2018-04-12T15:02:53Z,4.19299,udemy.com,7.5 hours
5ca03dea13ba61f2f0676c1a,2004786,116,big data,109,30,4,$24.99,All Levels,Python - Introduction à la Data Science,2018-12-04T00:13:44Z,3.4384,udemy.com,2 hours
5ca03dea13ba61f2f0676c1c,1749470,308,big data,189,53,61,$19.99,All Levels,Tableau 10 : Data  Analytics | Business Intelligence de A-Z,2018-11-05T22:31:47Z,4.59031,udemy.com,5 hours
5ca03dea13ba61f2f0676c1e,2152626,104,big data,9,35,4,$24.99,Beginner Level,Úvod do jazyka Python pro datovou vědu - česky,2019-01-23T21:26:14Z,4.5316,udemy.com,1.5 hours
5ca03dea13ba61f2f0676c20,1125148,700,big data,809,60,290,$134.99,All Levels,talend : Débutant - Maîtrise BI Formation Complète Français,2017-12-12T15:36:18Z,4.11035,udemy.com,11.5 hours
5ca03dea13ba61f2f0676c22,1591114,63,big data,12,17,2,$99.99,Beginner Level,Python完全指南 - 環境,2018-03-17T22:39:31Z,3.01235,udemy.com,1 hour
5ca03dea13ba61f2f0676c24,2276477,932,big data,7,138,0,$199.99,All Levels,Machine Learning de A-Z,2019-03-25T21:58:36Z,0.0,udemy.com,15.5 hours
5ca03deb13ba61f2f0676c27,1722764,489,big data,682,66,86,$159.99,All Levels,Programmer en R pour la Data Science de A à Z,2018-07-25T18:23:04Z,4.71104,udemy.com,8 hours
5ca03deb13ba61f2f0676c29,1342580,689,big data,2155,136,466,$199.99,All Levels,SQL pour la Data Science de A à Z (analyse de data réelles),2017-10-13T02:54:09Z,4.69211,udemy.com,11.5 hours
5ca03deb13ba61f2f0676c2b,1511038,107,big data,152,18,72,$19.99,All Levels,XML : Programmation étape par étape de A à Z,2018-02-28T02:25:14Z,4.71952,udemy.com,2 hours
5ca03deb13ba61f2f0676c2d,1692228,153,big data,225,30,62,$44.99,Beginner Level,SQL pour débutants (l'essentiel par la pratique),2018-06-07T02:30:48Z,4.81229,udemy.com,2.5 hours
5ca03deb13ba61f2f0676c2f,1593582,407,big data,541,58,138,$199.99,All Levels,AWS Certified Solutions Architect–Associate le guide complet,2018-09-05T00:00:29Z,4.02273,udemy.com,7 hours
5ca03e5f13ba61f2f0676c53,1615138,355,big data,1905,54,246,$104.99,All Levels,Hadoop MAPREDUCE in Depth | A Real-Time course on Mapreduce,2018-04-02T23:11:35Z,4.38897,udemy.com,6 hours
5ca03e5f13ba61f2f0676c59,918804,461,big data,759,66,32,$89.99,All Levels,Learn Big Data Testing with NoSQL using Cassandra and HBase,2016-08-01T22:57:20Z,3.88216,udemy.com,7.5 hours
5ca03e5f13ba61f2f0676c5d,2121860,118,big data,67,19,16,$124.99,All Levels,Azure Databricks with Apache Spark,2019-02-19T23:23:16Z,3.77985,udemy.com,2 hours
5ca03e5f13ba61f2f0676c61,940120,694,big data,7625,92,587,$179.99,All Levels,Big Data Hadoop - The Complete Course,2016-11-23T00:37:55Z,3.40592,udemy.com,11.5 hours
5ca03e6213ba61f2f0676c6e,972098,193,big data,264,16,8,$89.99,All Levels,"Big Data Intro for IT Administrators, Devs and Consultants",2016-10-10T19:14:25Z,4.47537,udemy.com,3 hours
5ca03e6213ba61f2f0676c73,129244,225,big data,158,47,10,$49.99,All Levels,Big Data,2014-01-13T03:22:03Z,3.74739,udemy.com,4 hours
5ca03e6213ba61f2f0676c76,768084,46,big data,3180,7,162,$19.99,Beginner Level,Hadoop Big Data - Must See Introduction to Big Data,2016-02-26T00:13:10Z,3.18324,udemy.com,1 hour
5ca03e6213ba61f2f0676c79,1108724,156,big data,58,103,9,$69.99,All Levels,How Big Data is Defining the Future Executive,2017-03-22T22:56:49Z,4.16583,udemy.com,2.5 hours
5ca03e6213ba61f2f0676c7c,581034,612,big data,3960,44,142,$49.99,Intermediate Level,Projects in Hadoop and Big Data - Learn by Building Apps,2015-10-21T19:32:12Z,3.43264,udemy.com,10 hours
5ca03e6513ba61f2f0676c81,919134,666,big data,998,77,142,$89.99,All Levels,Learn Big Data Testing with Hadoop and Hive with Pig Script,2016-08-07T17:55:12Z,4.29539,udemy.com,11 hours
5ca03e6513ba61f2f0676c83,2218762,38,big data,3086,5,10,$19.99,Intermediate Level,MapReduce Architecture for Big Data,2019-02-15T17:52:52Z,4.10047,udemy.com,38 mins
5ca03e6513ba61f2f0676c89,1483600,754,big data,222,102,22,$89.99,All Levels,Learn Big Data : Complete Hadoop Ecosystem with Practicals,2018-01-10T16:10:33Z,3.70666,udemy.com,12.5 hours
5ca03e6513ba61f2f0676c8c,1281488,710,big data,11423,72,356,$149.99,All Levels,Apache Spark Hands on Specialization for Big Data Analytics,2018-04-03T18:25:37Z,3.93839,udemy.com,12 hours
5ca03e6513ba61f2f0676c8e,857208,32,big data,1074,12,58,$64.99,Beginner Level,Introduction To Big Data,2016-06-27T19:15:53Z,3.36864,udemy.com,32 mins
5ca03e6513ba61f2f0676c92,1486488,273,big data,581,21,4,$24.99,All Levels,"XML Data Analysis using HADOOP-Mapreduce,PIG and HIVE",2018-01-04T14:06:31Z,3.95079,udemy.com,4.5 hours
5ca03e6813ba61f2f0676cc3,845190,428,big data,6395,23,53,$144.99,All Levels,Mastering Hadoop: The How to Guide of a Practical Approach,2016-07-27T16:53:25Z,2.93944,udemy.com,7 hours
5ca03e6813ba61f2f0676cc8,940964,302,big data,248,82,26,$199.99,All Levels,Become a Big Data Hadoop Developer from scratch,2016-09-08T16:25:20Z,3.11121,udemy.com,5 hours
5ca03e6813ba61f2f0676cca,1515988,527,big data,253,53,3,$29.99,All Levels,"Customer Data Analysis Project using MapReduce, Hive, Pig",2018-01-31T19:04:50Z,3.11557,udemy.com,9 hours
5ca03e6813ba61f2f0676ccc,767314,342,big data,169,49,26,$199.99,Intermediate Level,Process Big Data using Apache PIG,2016-02-23T17:45:50Z,3.02433,udemy.com,5.5 hours
5ca03e6b13ba61f2f0676d1c,1354258,451,big data,150,54,30,$79.99,All Levels,Advance Hadoop and Hive for Testers,2017-09-27T00:08:32Z,3.67556,udemy.com,7.5 hours
5ca03e6b13ba61f2f0676d1e,1548250,391,big data,2781,62,35,$19.99,All Levels,Big Data Analysis with Apache Spark PySpark: Hands on Python,2018-04-20T23:24:45Z,3.41752,udemy.com,6.5 hours
5ca03e6b13ba61f2f0676d25,914726,161,big data,635,36,84,$189.99,All Levels,Business Analytics with Big Data : A Complete Guide,2016-08-31T14:30:25Z,3.08063,udemy.com,2.5 hours
5ca03e6b13ba61f2f0676d27,1470510,353,big data,317,54,37,$49.99,All Levels,"Hands on Big Data with Apache Hadoop, Python and HDInsight",2018-08-21T17:23:32Z,4.09394,udemy.com,6 hours
5ca03e6b13ba61f2f0676d2e,1682926,366,big data,671,81,11,$19.99,All Levels,Python PySpark & Big Data Analysis Using Python Made Simple,2018-05-10T00:00:22Z,3.37202,udemy.com,6 hours
5ca03e6b13ba61f2f0676d34,792230,460,big data,511,67,102,$199.99,All Levels,Apache Spark and Scala,2016-04-18T23:19:00Z,3.96398,udemy.com,7.5 hours
5ca03e6e13ba61f2f0676d77,2079704,162,big data,2272,22,5,$19.99,Intermediate Level,"Oracle Big Data Demystified, made SIMPLE!",2019-01-03T02:21:36Z,3.84104,udemy.com,2.5 hours
5ca03e6e13ba61f2f0676d7a,794306,86,big data,4369,29,688,$59.99,All Levels,"Data Analytics: SQL for newbs, beginners and marketers",2016-03-17T15:42:01Z,4.36292,udemy.com,1.5 hours
5ca03e7613ba61f2f0676dc4,775330,562,big data,180491,45,5423,$194.99,All Levels,30 Days of Python | Unlock your Python Potential,2016-10-17T22:34:16Z,4.29506,udemy.com,9.5 hours
5ca03e7613ba61f2f0676dcd,1248202,85,big data,9,13,0,$124.99,Intermediate Level,Big Data Processing using Apache Spark,2017-06-12T20:46:54Z,0.0,udemy.com,1.5 hours
5ca03e7613ba61f2f0676dd4,1552516,190,big data,87,22,54,$49.99,Beginner Level,Advanced Analytics,2018-02-15T14:40:02Z,3.94522,udemy.com,3 hours
5ca03e7613ba61f2f0676dd7,399488,122,big data,2917,33,459,$144.99,All Levels,Learn Data Warehousing From Scratch- From Solution Architect,2015-03-24T00:28:18Z,4.04165,udemy.com,2 hours
5ca03e7913ba61f2f0676ddd,1552058,1278,big data,409,171,64,$99.99,Intermediate Level,AWS EMR and Spark 2 using Scala,2018-03-12T19:58:50Z,4.23447,udemy.com,21.5 hours
5ca03e7913ba61f2f0676de1,1067226,111,big data,5238,21,1256,$39.99,Beginner Level,Introduction to Apache NiFi (Hortonworks DataFlow - HDF 2.0),2017-02-07T21:57:18Z,4.38579,udemy.com,2 hours
5ca03e7913ba61f2f0676ded,819398,81,big data,67,7,8,$79.99,Beginner Level,Using Splunk for Big Data Analytics,2016-04-12T20:15:18Z,2.10478,udemy.com,1.5 hours
5ca03e7e13ba61f2f0676e08,937778,240,big data,986,26,82,$89.99,All Levels,Real World Vagrant For Distributed Computing,2016-08-23T17:38:43Z,4.44124,udemy.com,4 hours
5ca03e7e13ba61f2f0676e0a,1751524,540,big data,761,75,59,$19.99,Intermediate Level,Dimension reduction and source separation in neuroscience,2018-06-24T21:11:10Z,4.65343,udemy.com,9 hours
5ca03e7e13ba61f2f0676e1d,1303292,105,big data,781,13,25,$49.99,All Levels,"Elasticsearch 6.0: Learn Elasticsearch, Kibana from Scratch",2018-01-23T15:59:13Z,3.83464,udemy.com,2 hours
5ca03e8613ba61f2f0676e4d,2109812,943,big data,5705,111,12,$119.99,All Levels,"Predictive Modeling, Regression and Statistics using Minitab",2018-12-28T18:29:21Z,4.3735,udemy.com,15.5 hours
5ca03e8b13ba61f2f0676e73,992680,109,big data,30,15,4,$29.99,Beginner Level,Instalación y Configuración de Hadoop & Hive,2018-01-02T18:18:53Z,4.19331,udemy.com,2 hours
